PowerWatch ID,Name,Fuel,Capacity (MW),Location,Plant type,Age,Units,Owner,Annual Generation (GWh),Other,Source,URL,Effeciency,Fuel Consumption (gm/kWh),Peak Load MW,Load Factor,Capacity Factor,Availability,Status,Country,Grid Balancing Area,Latitude,Longitude,Secondary Fuel,Address,Town,Postal Code,Cooling Type,Cooling Source,Grid Connection,Natural_Language,CO2_annual_reported,CO2_specific_emissions_tCO2/MWh
1019939,ASHOKNAGAR MILL,Biomass,17,Maharashtra,,,,Ashok Ssk ltd,,,Ashok Ssk ltd,ASHOK SSK LTD,,,,,,,,India,,19.586682,74.706067,,,,,recirculating,,,,,
1019922,KOLLEGAL SUGAR,Biomass,16,Karnataka,,,,Bannari Sugars ltd,,,Bannari Sugars ltd,BANNARI AMMAN SUGARS LTD,,,,,,,,India,,12.10561,76.76056,,,,,recirculating,,,,,
1019911,CORE GREEN SUGAR,Biomass,24,Karnataka,,,,Core Fuels ltd,,,Core Fuels ltd,CORE GREEN SUGAR & FUELS LTD,,,,,,,,India,,16.547136,77.082515,,,,,recirculating,,,,,
1019985,SHIROL MILL,Biomass,36,Maharashtra,,,,Datta Ssk ltd,,,Datta Ssk ltd,DATTA SSK LTD,,,,,,,,India,,16.749338,74.58537,,,,,recirculating,,,,,
1019950,DAUND SUGAR,Biomass,30,Maharashtra,,,,Daund Sugar ltd,,,Daund Sugar ltd,DAUND SUGAR LTD,,,,,,,,India,,18.427097,74.63385,,,,,recirculating,,,,,
1019914,DAVANGERE MILL,Biomass,24,Karnataka,,,,Davangere Co ltd,,,Davangere Co ltd,DAVANGERE SUGAR CO LTD,,,,,,,,India,,14.327699,75.880828,,,,,recirculating,,,,,
1019938,ARVINDNAGAR SUGAR,Biomass,10,Maharashtra,,,,Dr Ssk ltd,,,Dr Ssk ltd,DR BABASAHEB AMBEDKAR SSK LTD,,,,,,,,India,,18.084452,76.185138,,,,,recirculating,,,,,
1019954,PARBHANI GANGAKHED,Biomass,30,Maharashtra,,,,Gangakhed Energy ltd,,,Gangakhed Energy ltd,GANGAKHED SUGARS & ENERGY LTD,,,,,,,,India,,18.905653,76.728229,,,,,recirculating,,,,,
1019925,KUNDARGI MILL,Biomass,16.5,Karnataka,,,,Gem Sugars ltd,,,Gem Sugars ltd,GEM SUGARS LTD,,,,,,,,India,,16.265119,75.530243,,,,,recirculating,,,,,
1019920,KCSF SANGUR,Biomass,18,Karnataka,,,,Gm Energy ltd,,,Gm Energy ltd,GM SUGARS & ENERGY LTD,,,,,,,,India,,14.775317,75.313131,,,,,recirculating,,,,,
1019974,NAGPUR GMT,Biomass,10,Maharashtra,,,,Gmt Pvt ltd,,,Gmt Pvt ltd,GMT MINING & POWER PVT LTD,,,,,,,,India,,21.058185,79.484983,,,,,recirculating,,,,,
1019932,SAMEERWADI MILL,Biomass,24,Karnataka,,,,Godavari Mills ltd,,,Godavari Mills ltd,GODAVARI SUGAR MILLS LTD,,,,,,,,India,,16.391758,75.04106,,,,,recirculating,,,,,
1019903,JAISALMER GODAWARI,Biomass,50,Rajasthan,,,,Godawari Energy ltd,,,Godawari Energy ltd,GODAWARI GREEN ENERGY LTD,,,,,,,,India,,27.600954,72.22418,,,,,,,,,,
1019961,KOLHAPUR HEMARUS,Biomass,20,Maharashtra,,,,Hemarus Technologies ltd,,,Hemarus Technologies ltd,HEMARUS TECHNOLOGIES LTD,,,,,,,,India,,16.032741,74.458331,,,,,recirculating,,,,,
1019905,BAGALKOT ICP,Biomass,28,Karnataka,,,,Indian Power ltd,,,Indian Power ltd,INDIAN CANE POWER LTD,,,,,,,,India,,16.280441,75.225002,,,,,recirculating,,,,,
1019958,HAPURI MILL,Biomass,24,Maharashtra,,,,Jawahar Ssk ltd,,,Jawahar Ssk ltd,JAWAHAR SSK LTD,,,,,,,,India,,16.603779,74.404456,,,,,dry,,,,,
1019981,SANGLI KRANTI,Biomass,19.7,Maharashtra,,,,Kranti Ssk ltd,,,Kranti Ssk ltd,KRANTI SSK LTD,,,,,,,,India,,17.135394,74.427182,,,,,recirculating,,,,,
1019963,KOLHAPUR KUMBHI,Biomass,17.5,Maharashtra,,,,Kumbhi Ssk ltd,,,Kumbhi Ssk ltd,KUMBHI KASARI SSK LTD,,,,,,,,India,,16.688979,74.120148,,,,,dry,,,,,
1019965,LOKMANGAL SUGAR ETHANOL,Biomass,31.5,Maharashtra,,,,Lokmangal Lokmangal group,,,Lokmangal Lokmangal group,LOKMANGAL GROUP,,,,,,,,India,,17.44618,75.716138,,,,,recirculating,,,,,
1019966,MAHATMA SUGAR,Biomass,15,Maharashtra,,,,Mahatma Power ltd,,,Mahatma Power ltd,MAHATMA SUGAR & POWER LTD,,,,,,,,India,,20.855794,78.581434,,,,,recirculating,,,,,
1019987,SONAI MILL,Biomass,16,Maharashtra,,,,Mula Ssk ltd,,,Mula Ssk ltd,http://viainfotech.biz/Biomass/theme5/document/green_market/REC-project-list.pdf,,,,,,,,India,,19.38036,74.839714,,,,,recirculating,,,,,
1019979,RANJANI MILL,Biomass,12.5,Maharashtra,,,,Natural Alliend indust,,,Natural Alliend indust,NATURAL SUGAR & ALLIEND INDUST,,,,,,,,India,,18.535429,76.245004,,,,,recirculating,,,,,
1019923,KOPPA SUGAR,Biomass,26,Karnataka,,164.2,,Nsl Sugars ltd,,,Nsl Sugars ltd,NSL SUGARS LTD,,,,,,,,India,,12.70201,76.97874,,,,,recirculating,,,,,
1019935,TUNGABHADRA SUGAR,Biomass,28,Karnataka,,,,Nsl Sugars ltd,,,Nsl Sugars ltd,NSL SUGARS LTD,,,,,,,,India,,15.660921,76.875631,,,,,recirculating,,,,,
1020007,NARASINGPUR,Biomass,10,Madhya Pradesh,,,,Orient Power ltd,,,Orient Power ltd,ORIENT GREEN POWER LTD,,,,,,,,India,,22.964874,78.813218,,,,,dry,,,,,
1019957,HINGOLI MILL,Biomass,18.9,Maharashtra,,,,Purna Ssk ltd,,,Purna Ssk ltd,PURNA SSK LTD,,,,,,,,India,,19.282857,77.138422,,,,,dry,,,,,
1019975,NAGPUR MILL,Biomass,,Maharashtra,,,,Purti Sugar ltd,,,Purti Sugar ltd,PURTI POWER & SUGAR LTD,,,,,,,,India,,20.806182,79.054762,,,,,recirculating,,,,,
1019918,HIRIYUR BIOMASS,Biomass,25,Karnataka,,,,Rk Pvt ltd,,,Rk Pvt ltd,http://rkmpowergen.in/,,,,,,,,India,,13.98079,76.627896,,,,,dry,,,,,
1019980,SAHAKAR SHIROMANI,Biomass,18,Maharashtra,,,,Sahakar Shiromani vasantrao,,,Sahakar Shiromani vasantrao,http://www.sitsonindia.com/pdf/EPC%20power%20projects.pdf,,,,,,,,India,,17.707986,75.136063,,,,,recirculating,,,,,
1019984,SBT SUGAR,Biomass,16,Maharashtra,,,,Sahakarmaharshi Bhausaheb thor,,,Sahakarmaharshi Bhausaheb thor,SAHAKARMAHARSHI BHAUSAHEB THOR,,,,,,,,India,,19.612459,74.192369,,,,,recirculating,,,,,
1019884,BILIYAKALAN PLANT,Biomass,10,Rajasthan,,,,Sangam Spinners ltd,,,Sangam Spinners ltd,SANGAM SPINNERS LTD,,,,,,,,India,,25.226697,74.621565,,,,,dry,,,,,
1019915,DUGGAVATHI MILL,Biomass,22,Karnataka,,,,Shamanur Sugars ltd,,,Shamanur Sugars ltd,SHAMANUR SUGARS LTD,,,,,,,,India,,14.628424,75.844762,,,,,recirculating,,,,,
1019917,HAVALGA SUGAR,Biomass,25.5,Karnataka,,,,Shree Sugars ltd,,,Shree Sugars ltd,SHREE RENUKA SUGARS LTD,,,,,,,,India,,17.12016,76.400355,,,,,recirculating,,,,,
1019928,MUNOLI DISTILLERY,Biomass,11.2,Karnataka,,,,Shree Sugars ltd,,,Shree Sugars ltd,SHREE RENUKA SUGARS LTD,,,,,,,,India,,15.855548,75.100248,,,,,recirculating,,,,,
1019904,ATHANI SUGAR,Biomass,24,Karnataka,,,,Shree Sugars ltd,,,Shree Sugars ltd,SHREE RENUKA SUGARS LTD,,,,,,,,India,,16.770815,74.919117,,,,,recirculating,,,,,
1019933,SANKESHWAR MILL,Biomass,26,Karnataka,,,,Shri Hiranyakeshi ssk,,,Shri Hiranyakeshi ssk,SHRI HIRANYAKESHI SSK,,,,,,,,India,,16.247807,74.500258,,,,,recirculating,,,,,
1019934,SHRI MALAPRABHA,Biomass,22,Karnataka,,,,Shri Malaprabha ssk,,,Shri Malaprabha ssk,SHRI MALAPRABHA SSK,,,,,,,,India,,15.693334,74.716162,,,,,once-through,,,,,
1019993,VENUNAGAR SUGAR,Biomass,19.8,Maharashtra,,,,Shri Ssk ltd,,,Shri Ssk ltd,http://viainfotech.biz/Biomass/theme5/document/green_market/REC-project-list.pdf,,,,,,,,India,,17.738206,75.321818,,,,,recirculating,,,,,
1019952,DNYANESHWAR MILL,Biomass,12.96,Maharashtra,,,,Shri Ssk ltd,,,Shri Ssk ltd,SHRI DNYANESHWAR SSK LTD,,,,,,,,India,,19.449584,75.038185,,,,,dry,,,,,
1019986,SHRI SHANKAR,Biomass,20,Maharashtra,,,,Shri Ssk ltd,,,Shri Ssk ltd,http://viainfotech.biz/Biomass/theme5/document/green_market/REC-project-list.pdf,,,,,,,,India,,17.867644,74.840459,,,,,recirculating,,,,,
1019962,KOLHAPUR KAGAL,Biomass,20,Maharashtra,,,,Shri Vedganga ssk,,,Shri Vedganga ssk,SHRI DUDHGANGA VEDGANGA SSK,,,,,,,,India,,16.589048,74.299261,,,,,recirculating,,,,,
1019982,SANGLI MIRAJ BIOMASS,Biomass,10,Maharashtra,,,,Sinewave Pvt ltd,,,Sinewave Pvt ltd,SINEWAVE BIOMASS POWER PVT LTD,,,,,,,,India,,16.917136,74.482116,,,,,recirculating,,,,,
1019931,RAMANAGARAM MILL,Biomass,11,Karnataka,,,,Spr Pvt ltd,,,Spr Pvt ltd,SPR SUGARS PVT LTD,,,,,,,,India,,12.714481,77.45237,,,,,recirculating,,,,,
1019921,KM DODDI SUGAR,Biomass,26,Karnataka,,,,Sri Sugars ltd,,,Sri Sugars ltd,SRI CHAMUNDESWARI SUGARS LTD,,,,,,,,India,,12.480627,77.041068,,,,,recirculating,,,,,
1019906,BELGAUM UGAR,Biomass,22.8,Karnataka,,,,Ugar Works ltd,,,Ugar Works ltd,UGAR SUGAR WORKS LTD,,,,,,,,India,,16.650534,74.820945,,,,,recirculating,,,,,
1019944,BHANDARA VARAM,Biomass,10,Maharashtra,,,,Varam Pvt ltd,,,Varam Pvt ltd,VARAM BIOENERGY PVT LTD,,,,,,,,India,,21.081325,79.770772,,,,,recirculating,,,,,
1019983,SANGLI VASANTDADA,Biomass,12.5,Maharashtra,,,,Vasantdada Ssk ltd,,,Vasantdada Ssk ltd,http://viainfotech.biz/Biomass/theme5/document/green_market/REC-project-list.pdf,,,,,,,,India,,16.880968,74.589755,,,,,recirculating,,,,,
1019907,BELLAD-BAGEWADI,Biomass,15,Karnataka,,,,Vishwanath Sugars ltd,,,Vishwanath Sugars ltd,VISHWANATH SUGARS LTD,,,,,,,,India,,16.27737,74.711138,,,,,dry,,,,,
1019995,YASHWANTRAO MOHITE,Biomass,16,Maharashtra,,,,Yashwantrao Krishna ssk,,,Yashwantrao Krishna ssk,http://viainfotech.biz/Biomass/theme5/document/green_market/REC-project-list.pdf,,,,,,,,India,,17.165295,74.245615,,,,,recirculating,,,,,
1019959,KARAD MILL,Biomass,,Maharashtra,,,,Ym Ssk ltd,,,Ym Ssk ltd,YM KRISHNA SSK LTD,,,,,,,,India,,17.165749,74.245905,,,,,recirculating,,,,,
1020004,KYMORE,Coal,50,Madhya Pradesh,,,,Acc Acc ltd,,,Acc Acc ltd,ACC LTD,,,,,,,,India,,24.052891,80.614376,,,,,,,,,,
1019947,CHANDA CEMENT WORKS,Coal,40,Maharashtra,,,,Acc Acc ltd,,,Acc Acc ltd,ACC LTD,,,,,,,,India,,19.921312,79.1133,,,,,recirculating,,,,,
1019937,WADI CEMENT PLANT,Coal,75,Karnataka,,,,Acc Acc ltd,,,Acc Acc ltd,ACC LTD,,,,,,,,India,,17.055218,76.977524,,,,,recirculating,,,,,
1019891,LAKHERI CEMENT PLANT,Coal,25,Rajasthan,,,,Acc Acc ltd,,,Acc Acc ltd,ACC LTD,,,,,,,,India,,25.673179,76.190123,,,,,dry,,,,,
1019969,MARATHA CEMENT PLANT,Coal,45,Maharashtra,,,,Ambuja Cements ltd,,,Ambuja Cements ltd,AMBUJA CEMENTS LTD,,,,,,,,India,,19.703036,79.220568,,,,,recirculating,,,,,
1019896,RABRIYAWAS CEMENT,Coal,18.7,Rajasthan,,,,Ambuja Cements ltd,,,Ambuja Cements ltd,AMBUJA CEMENTS LTD,,,,,,,,India,,26.298396,74.123409,,,,,dry,,,,,
1019941,BALLARPUR BILT POWER,Coal,67.5,Maharashtra,,,,Ballarpur Industries ltd,,,Ballarpur Industries ltd,BALLARPUR INDUSTRIES LTD,,,,,,,,India,,19.860106,79.342111,,,,,recirculating,,,,,
1019945,BHIGWAN MILL,Coal,30,Maharashtra,,,,Ballarpur Industries ltd,,,Ballarpur Industries ltd,BALLARPUR INDUSTRIES LTD,,,,,,,,India,,18.24165,74.752901,,,,,recirculating,,,,,
1019997,BINA REFINERY,Coal,99,Madhya Pradesh,,,,Bharat Refinery ltd,,,Bharat Refinery ltd,BHARAT OMAN REFINERY LTD,,,,,,,,India,,24.250825,78.16064,,,,,recirculating,,,,,
1019885,BINANI CEMENT PLANT,Coal,69.6,Rajasthan,,,,Binani Industries ltd,,,Binani Industries ltd,BINANI INDUSTRIES LTD,,,,,,,,India,,24.826304,73.090142,,,,,dry,,,,,
1020009,SATNA CEMENT PLANT,Coal,29,Madhya Pradesh,,,,Birla Corp ltd,,,Birla Corp ltd,BIRLA CORP LTD,,,,,,,,India,,24.595881,80.858048,,,,,recirculating,,,,,
1019886,CHANDERIA CEMENT WORKS,Coal,35,Rajasthan,,,,Birla Corp ltd,,,Birla Corp ltd,BIRLA CORP LTD,,,,,,,,India,,24.929259,74.636731,,,,,dry,,,,,
1019912,DANAPUR BMM,Coal,25,Karnataka,,,,Bmm Pvt ltd,,,Bmm Pvt ltd,BMM ISPAT PVT LTD,,,,,,,,India,,15.170681,76.37699,,,,,dry,,,,,
1001080,BAKRESWAR,COAL,"1,050.00",WEST BENGAL,Sub-critical Thermal,1999-2009,5,,"6,274",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,23.8285,87.4513,OIL,,,,,,,,"7,002,915",1.12
1001132,D.P.L.,COAL,891,WEST BENGAL,?,1960-2014,8,,"1,501",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,23.52115,87.30231,OIL,,,,,,,,"2,353,129",1.57
1001196,JOJBERA,COAL,360,JHARKHAND,Sub-critical Thermal,1995-2005,4,,"2,102",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,22.7554,86.2491,OIL,,,,,,,,"2,284,874",1.09
1001275,MAHADEV PRASAD STPP,COAL,540,JHARKHAND,,2012-2013,2,,"2,289",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,22.8395,86.06129,OIL,,,,,,,,"2,331,881",1.02
1001462,TENUGHAT,COAL,420,JHARKHAND,Dam with Reservoir,1994-1996,7,,"2,000",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,23.725479,85.836219,OIL,,,,,,,,"2,369,131",1.18
1001183,I.B.VALLEY,COAL,420,ORISSA,Sub-critical Thermal,1994-1995,2,,"2,547",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,21.69462,83.86033,OIL,,,,,,,,"2,628,492",1.03
1001333,OBRAA,COAL,"1,322.00",UTTAR PRADESH,Sub-critical Thermal,1968-1992,13,,"3,549",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,24.4445,82.98,OIL,,,,,,,,"3,822,503",1.08
1001066,AMAR KANTAK,COAL,450,MADHYA PRADESH,?,1977-2008,3,,"2,642",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,22.238975,82.716959,OIL,,,,,,,,"3,981,091",1.51
1001242,KORBAEAST,COAL,940,CHATTISGARH,Sub-critical Thermal,1966-2007,8,,"4,329",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,22.38261,82.71688,OIL,,,,,,,,"5,324,468",1.23
1001243,KORBAWEST,COAL,"1,340.00",CHATTISGARH,Sub-critical Thermal,1983-2013,5,,"7,119",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,22.4118,82.6888,OIL,,,,,,,,"7,785,541",1.09
1001509,VINDH_CHAL STPS,COAL,"4,260.00",MADHYA PRADESH,Sub-critical Thermal,1987-2013,12,,"26,761",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,24.0983,82.6719,OIL,,,,,,,,"25,787,060",0.96
1001199,K_GUDEM NEW,COAL,"1,000.00",ANDHRA PRADESH,Sub-critical Thermal,1997-2011,3,,"6,492",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,17.6219,80.69355,OIL,,,,,,,,"6,296,263",0.97
1001198,K_GUDEM,COAL,720,ANDHRA PRADESH,Sub-critical Thermal,1966-1978,8,,"3,822",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,17.6219,80.69355,OIL,,,,,,,,"4,992,367",1.31
1001506,VIJAYWADA,COAL,"1,260.00",ANDHRA PRADESH,Sub-critical Thermal,1979-1995,6,,"8,187",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,16.59838,80.53699,OIL,,,,,,,,"8,168,610",1
1001371,R_GUNDEM STPS,COAL,"2,600.00",ANDHRA PRADESH,Sub-critical thermal,1983-2004,7,,"18,560",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,18.7572,79.456,OIL,,,,,,,,"17,728,647",0.96
1001122,CHANDRAPUR_Coal,COAL,"2,340.00",MAHARASHTRA,Sub-critical Thermal,1983-1997,7,,"9,918",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,20.0063,79.29,OIL,,,,,,,,"11,934,220",1.2
1001200,K_KHEDA II,COAL,"1,340.00",MAHARASHTRA,Sub-critical Thermal,1989-2011,5,,"6,457",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,21.2818,79.116,OIL,,,,,,,,"7,031,153",1.09
1001119,BUTIBORI TPP II,COAL,600,MAHARASHTRA,?,2012-2014,2,,416,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,20.927508,78.933918,OIL,,,,,,,,"466,464",1.12
1001178,H_GANJ B,COAL,665,UTTAR PRADESH,Sub-critical Thermal,1968-2012,9,,"2,433",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,28.01791,78.13265,OIL,,,,,,,,"2,573,492",1.06
1001067,AMARAVATI TPP,COAL,"1,350",MAHARASHTRA,?,2013-2015,2,,"1,034",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,21.07822,77.900878,OIL,,,,,,,,"1,036,049",1
1001469,Torangallu,COAL,860,KARNATAKA,Sub-critical Thermal,1999-2009,2,,"6,593",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,15.187047,76.660653,OIL,,,,,,,,"4,229,546",0.93
1001190,INDRA GANDHI STPP,COAL,"1,500.00",HARYANA,Sub-critical Thermal,2010-2012,3,,"4,924",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,28.4849,76.3754,OIL,,,,,,,,"4,746,844",0.96
1001172,Guru Hargobind (LEH.MOH.),COAL,920,PUNJAB,?,1997-2008,4,,"5,475",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,30.26879,75.16196,OIL,,,,,,,,"6,056,940",1.11
1001483,UKAI_Coal,COAL,"1,350.00",GUJARAT,Sub-critical thermal,1976-2013,6,,"4,500",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,21.2093,73.5574,OIL,,,,,,,,"5,137,407",1.14
1001474,TROMBAY_Coal,COAL,750,MAHARASHTRA,Sub-critical thermal,1984-2009,2,,"5,004",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,19.0004,72.89832,OIL,,,,,,,,"4,548,773",0.91
1001164,GANDHI NAGAR,COAL,870,GUJARAT,Sub-critical Thermal,1977-1998,5,,"1,710",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,25.250248,72.676491,OIL,,,,,,,,"1,850,684",1.08
1001276,MAHAN TPP,COAL,600,MADHYA PRADESH,Sub-critical Thermal,2013-2015,1,,734,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"808,602",1.1
1001212,KAMALANGA,COAL,"1,050.00",ORISSA,Sub-critical Thermal,2013-2014,3,,"1,186",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"1,177,306",0.99
1001412,SASAN UMPP,COAL,"1,980.00",MADHYA PRADESH,Super-critical Thermal,2013-2014,3,,"2,748",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"2,390,689",0.87
1001428,SIMHAPURI TPP,COAL,450,ANDHRA PRADESH,Sub-critical thermal,2012-2014,3,,"1,971",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"2,037,396",1.03
1001467,TIRORA TPP,COAL,"2,640.00",MAHARASHTRA,Super-critical thermal,2012-2014,4,,"9,615",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"9,279,393",0.97
1001110,BINA TPP,COAL,500,MADHYA PRADESH,?,2012-2013,2,,"1,428",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"1,500,761",1.05
1001300,MOUDA STPS,COAL,"1,000.00",MAHARASHTRA,Sub-critical Thermal,2012-2013,2,,664,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"757,142",1.14
1001306,MUNDRA UMPP,COAL,"4,000.00",GUJARAT,Super-critical,2012-2013,5,,"21,973",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"18,453,695",0.84
1001463,THAMMINAPATNAM TPP,COAL,300,ANDHRA PRADESH,Sub-critical Thermal,2012-2013,0,,"1,265",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"1,488,280",1.18
1001501,VALLUR ntpc/ntecl,COAL,"1,000.00",TAMIL NADU,Sub-critical Thermal,2012-2013,2,,"3,684",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"3,996,527",1.08
1001234,KODERMA,COAL,"1,000.00",JHARKHAND,Sub-critical Thermal,2011-2013,2,,"1,404",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"1,999,666",1.42
1001090,BARKHERA TPP,COAL,90,UTTAR PRADESH,?,2011-2012,2,,448,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"592,051",1.32
1001150,DURGAPUR STEEL TPS,COAL,"1,000.00",WEST BENGAL,Sub-critical Thermal,2011-2012,2,,"4,118",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"4,089,430",0.99
1001218,KASAIPALLI,COAL,270,CHATTISGARH,Sub-critical Thermal,2011-2012,2,,"1,673",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"1,842,186",1.1
1001281,MAITHON RB TPP,COAL,"1,050.00",JHARKHAND,Sub-critical Thermal,2011-2012,2,,"5,963",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"5,721,466",0.96
1001288,MAQSOODPUR IPP,COAL,90,UTTAR PRADESH,Sub-critical Thermal,2011-2012,2,,463,,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"612,854",1.32
1001399,ROSA TPP PH 1,COAL,"1,200.00",UTTAR PRADESH,Sub-critical Thermal,2010-2012,4,,"6,899",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"7,154,751",1.04
1001439,STERLITE TPP,COAL,"2,400.00",ORISSA,Sub-critical Thermal,2010-2012,4,,"7,640",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"7,663,270",1
1001197,JSW RATNAGIRI TPP,COAL,"1,200.00",MAHARASHTRA,Sub-critical Thermal,2010-2011,4,,"6,769",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"6,809,579",1.01
1001292,MEJIA TPS EXT,COAL,"1,000.00",WEST BENGAL,Sub-critical thermal,2010-2011,2,,"4,724",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"4,452,077",0.94
1001480,UDUPI TPP,COAL,"1,200.00",KARNATAKA,Sub-critical thermal,2010-2011,2,,"6,372",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"5,687,406",0.89
1001513,WARDHA WARORA,COAL,540,MAHARASHTRA,Sub-critical Thermal,2010-2011,4,,"2,311",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"2,633,869",1.14
1001127,CHHABRA TPS,COAL,750,RAJASTHAN,Sub-critical Thermal,2009-2013,3,,"2,823",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"3,186,762",1.13
1001305,MUNDRA TPP,COAL,"4,620.00",GUJARAT,Sub-critical Thermal and Super-critical Thermal,2009-2012,9,,"27,586",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"25,293,756",0.92
1001351,PATHADI TPS PH I,COAL,600,CHATTISGARH,Sub-critical Thermal,2009-2010,2,,"2,036",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"2,017,039",0.99
1001346,PARAS,COAL,500,MAHARASHTRA,Sub-critical Thermal,2008-2010,2,,"2,999",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"3,136,427",1.05
1001105,BHILAI TPP,COAL,500,CHATTISGARH,Sub-critical Thermal,2008-2009,2,,"3,319",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"3,228,618",0.97
1001097,BELLARY TPS,COAL,"1,000.00",KARNATAKA,Sub-critical Thermal,2007-2012,2,,"5,652",,Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"6,480,955",1.15
1001431,SIPAT STPS,COAL,"2,980.00",CHATTISGARH,Super-critical Thermal,2007-2012,5,,"18,033","2 units are sub-critical 500 mw, 3 units are 660 super-critical",Central Energy Agency,http://www.cea.nic.in/annualreports.html,,,,,,,,India,,,,OIL,,,,,,,,"16,987,645",0.94
