PowerWatch ID,Name,Fuel,Capacity (MW),Location,Plant type,Age,Units,Owner,Annual Generation (GWh),Other,Source,URL,Source 2,URL 2,Efficiency,Fuel Consumption (gm/kWh),Peak Load MW,Load Factor,Capacity Factor,Availability,Status,Country,Grid Balancing Area,Latitude,Longitude,Secondary Fuel,Address,Town,Postal Code,
1000607,Shisanling,Hydro,800,,Pumped Storage,,,,,,Chinese National Committee on Large Dams,https://web.archive.org/web/20120315034732/http://www.chincold.org.cn/news/li080321-10-Shisanling.pdf,,,,,,,,,Operating,China,,40.271459,116.281628,,,,,十三陵抽水蓄能电站
1000549,Yangqu,Hydro,1200,Yellow River,,2016,,,,,CN Hydro,http://www.cnhydro.com/zonghexinxi/gongchengdongtai/8476.html,,,,,,,,,Operating,China,,35.701112,100.268909,,,,,
1000466,Guanyinyan,Hydro,3000,Jinsha River,Gravity Dam with Reservoir,2016,5x600,,13600,,Datang Guanyinyan,http://yn.xinhuanet.com/newscenter/2014-12/21/c_133868744.htm,International Rivers,https://www.internationalrivers.org/resources/jinsha-river-dams-3604,,,,,,,Operating,China,,26.521162,101.437363,,,,,
1000588,Hunanzhen,Hydro,270,Wuxi Jiang,Dam with Reservoir,1985,"4x42.5, 1x100",,,Hydro,East China Hydropower Engineering,https://web.archive.org/web/20140512215103/http://www.cws.net.cn/zmslgc/ArticleView.asp?ArticleID=23628,Global Reservoir and Dam,http://sedac.ciesin.columbia.edu/data/collection/grand-v36,,,,,,,Operating,China,,28.689583,118.837917,,,Quzhou,,
1000561,Hongping,Hydro,1200,,Pumped Storage,2016,,,1700,,Environmental Assessment,http://www.ecidi.com/Uploadfile/radE840F.pdf,,,,,,,,,Operating,China,,29.05603,115.356727,,,,,
1000493,Xin'an Jiang,Hydro,845,Xinan Jiang,,1960,,,1860,Hydro,Ereader Chinese,http://blog.eteacherchinese.com/travel-china/xinanjiang-hydropower-station/,Global Reservoir and Dam,http://sedac.ciesin.columbia.edu/data/collection/grand-v31,,,,,,,Operating,China,,29.487083,119.212917,,,Jiande,,
1000470,Guandi,Hydro,2400,Yalong Jiang,Dam with Reservoir,2013,,,,,Ertan Hydropower Development Company,https://web.archive.org/web/20101206021333/http://www.ehdc.com.cn/newsite/en/gd.aspx,,,,,,,,,Operating,China,,27.822023,101.88183,,,,,
1000568,Chuhe,Hydro,276,an River,Dam with Reservoir,,6x46,,,,et97,http://www.et97.com/subview/3465812/3465812.htm,,,,,,,,,Operating,China,,32.926758,109.69787,,,,,
1000464,Gezhouba,Hydro,3190,Chang Jiang,,1986,,,,Hydro,Global Reservoir and Dam,http://sedac.ciesin.columbia.edu/data/collection/grand-v23,,,,,,,,,Operating,China,,30.74125,111.262917,,,Yichang,,
1019348,Zhumadian Zhongyuan,Natural Gas,754.4,"Zhumadian City, Henan Province, China",CCGT,,,Henan Zhongyuan Gas Power Company Ltd.,,,CDM,http://cdm.unfccc.int/UserManagement/FileStorage/5UD2N97QYXJGMO0SLZHBCT16RAK8W4,,,,,,,,,Operating,China,Regional Grid,32.9578,114.0639,,,,,
1019349,Huaneng Nanjing Jinling,Natural Gas,780,"Jinling, Nanjing, Jiangsu, China",CCGT,,,"Huaneng Nanjing Jinling Power Generation Co., Ltd",,,CDM,http://cdm.unfccc.int/UserManagement/FileStorage/KEBNZUL97HRF5438C06QIT2GJDXW1A,,,,,,,,,Operating,China,Regional Grid,32.1708,119.0119,,,,,
1019350,Jiangsu Huadian Wangting,Natural Gas,780,"Wangting Town, Xiangcheng District, Suzhou City,  Jiangsu province, China",CCGT,,,Jiangsu Huadian Wangting Natural Gas Power Generation Co. Ltd,,,CDM,http://cdm.unfccc.int/UserManagement/FileStorage/A4MOV3IPS2UBGHWQC7YLDEXFK8Z901,,,,,,,,,Operating,China,Regional Grid,31.4443,120.438,,,,,
1019351,Jiangsu Huadian Qishuyan,Natural Gas,780,"east of Changzhou City, Jiangsu Province, China",CCGT,,,Jiangsu Huadian Qishuyan Electric Power Co. Ltd.,,,CDM,http://cdm.unfccc.int/UserManagement/FileStorage/OWBML7KJ23UA9DFQ0YPZITCX5VERS8,,,,,,,,,Operating,China,Regional Grid,31.73576,120.03705,,,,,
1019352,Jiangsu Zhangjiagang Huaxing,Natural Gas,780,"Donglai Town, about 6.5km northeast of  Zhangjiagang City, China",CCGT,,,"Zhangjiagang Huaxing Power Co., Ltd",,,CDM,http://cdm.unfccc.int/UserManagement/FileStorage/BO50XQ3C2T9EUF7JRNZWH8A4V1YKMG,,,,,,,,,Operating,China,Regional Grid,31.8875,120.5959,,,,,
1019353,Huaneng Shanghai Baoshan,Natural Gas,1200,"Shanghai, China",CCGT,,,Huaneng Shanghai Combined Cycle Power Company,,,CDM,https://cdm.unfccc.int/UserManagement/FileStorage/2NP8VMCI0K4RJGHSLZYABQT916FWD5,,,,,,,,,Operating,China,Municipal Grid,31.4639,121.4044,,,,,
1019354,Shanghai Caojing Jinshan,Natural Gas,600,"Shanghai Chemical Industry Park, Caojing County, Jinshan District of Shanghai City, China",Power and Heat CCGT,,,"Shanghai Caojing Thermal Power Co., Ltd.",,,CDM,http://cdm.unfccc.int/UserManagement/FileStorage/2008-06-27Jinshan.pdf,,,,,,,,,Operating,China,Regional Grid,30.7928,121.45,,,,,
1019355,Shanghai Lingang,Natural Gas,1560,"Lingang district, Shanghai, P.R.China",CCGT,,,Shenergy Company Ltd,,,CDM,http://cdm.unfccc.int/UserManagement/0TXZN53946BAJRCIDVOGU28FES17MH,,,,,,,,,Operating,China,Regional Grid,30.8524,121.83288,,,,,
1019356,Xiaoshan,Natural Gas,800,"2km northwest from Linpu Town, Xiaoshan District, Zhejiang Province, China",CCGT,,,"Zhejiang Southeast Electric Power Co., Ltd",,,CDM,http://cdm.unfccc.int/UserManagement/FileStorage/5XWEYLPX3JA7BNWCLPM6821TQX6VGB,,,,,,,,,Operating,China,Regional Grid,30.051,120.2324,,,,,
1019357,Guohuo Yuyao,Natural Gas,790,"Yuyao County, Zhejiang Province",CCGT,,,"Zhejiang Guohua Yuyao Fuel Gas Power Generation Co., Ltd",,,CDM,http://cdm.unfccc.int/UserManagement/FileStorage/5HKK4F2FS7F3X0BIURTATC65FCF80R,,,,,,,,,Operating,China,Regional Grid,30.06637,121.10376,,,,,
1000485,Wujiangdu,Hydro,1250,Wu Jiang,,1983,,,,Hydro,Global Reservoir and Dam,http://sedac.ciesin.columbia.edu/data/collection/grand-v46,,,,,,,,,Operating,China,,27.322083,106.759583,,,Zunyi,,
1000562,Qingyuan,Hydro,1280,,Pumped Storage,2015,4x320,,,,Guangdong Provincial Electric Power Survey,http://www.psp.org.cn:8080/upload/news/n2008102910464072.pdf,,,,,,,,,Operating,China,,23.75007,112.845649,,,,,
1000576,Qiaogong,Hydro,456,Hongshuihe,dam with Reservoir,2009,8x57,Guangxi Fangyuan Electric Power Company,2400,,Guangxi Fangyuan Electric Power Company,http://baike.baidu.com/view/4139934.htm,,,,,,,,,Operating,China,,23.626793,108.947364,,,,,桥巩水电站
1000574,Chengbihe,Hydro,30,Chengbi He,Dam with Reservoir,1966,,,,Hydro,Guangxi University,http://www.lw23.com/pdf_abbc8c01-7fad-4ff9-83b4-e52cc1d4309a/lunwen.pdf,Global Reservoir and Dam,http://sedac.ciesin.columbia.edu/data/collection/grand-v73,,,,,,,Operating,China,,23.952917,106.639583,,,Baise,,
1000518,Xinfengjiang,Hydro,292,Xinfeng Jiang,,1960,"3x72.5, 1x75",,,Hydro,Heyuan Xinfeng Hydropower,https://web.archive.org/web/20120321071523/http://heyuank.com/news.asp?id=196,Global Reservoir and Dam,http://sedac.ciesin.columbia.edu/data/collection/grand-v80,,,,,,,Operating,China,,23.72875,114.64625,,,Heyuan,,
1000509,Huanglongtan,Hydro,510,Du He,Concrete Gravity Dam with Reservoir,1976,,,,Hydro,Huang Longtan Hydropower Plant,https://web.archive.org/web/20120331143517/http://qxfw.shiyan.gov.cn/duhe/jingtaiyemian/huanglongtan_shuili_fadianchang.htm,Global Reservoir and Dam,http://sedac.ciesin.columbia.edu/data/collection/grand-v15,,,,,,,Operating,China,,32.675417,110.522083,,,Shiyan,,
1000571,Huanren,Hydro,223,Hun River,Dam with Reservoir,,,,,,Hydraulic Structures,https://books.google.com/books?id=SWHgCQAAQBAJ&pg=PA392&lpg=PA392&dq=hengren+dam&source=bl&ots=imvwRiv6ZO&sig=kxZEIFWVqm1PUOuIRc9C9V5tprg&hl=en&sa=X&ved=0ahUKEwjcw-6Y7rLOAhWq6YMKHc5lBHAQ6AEIKjAC#v=onepage&q=hengren%20&f=false,,,,,,,,,Operating,China,,41.289196,125.396664,,,,,
1000555,Tai'in,Hydro,1000,,,2007,,,,,HydroChina Corporation,http://jyll.ifund.jrj.com.cn/forumjyll/topic43765.html,,,,,,,,,Operating,China,,36.22886,117.050816,,,,,
1000559,Baoquan,Hydro,1200,,Pumped Storage,2011,,,2010,,HydroChina Corporation,https://web.archive.org/web/20140407100033/http://www.hydrochina.com.cn/gcjs/dbx/zj/2.jsp,,,,,,,,,Operating,China,,35.478754,113.482336,,,,,
1000577,Letan,Hydro,600,Hongshuihe,dam with Reservoir,,,,,,HydroChina Corporation,http://www.hydrochina.com.cn:8080/news/news_zy.jsp?new_id=297911,,,,,,,,,Operating,China,,23.970415,108.605984,,,,,乐滩水电站
1026384,Huaneng Ningxia Qingtongxia,Solar,30.24,,PV,,,,,,CDM,https://cdm.unfccc.int/Projects/DB/BVQI1353485585.72/view,,,,,,,,,Operating,China,,36.7657,106.0814,,,,,
1029332,Qinghai Henan,Solar,20,,PV,,,,,,CDM,https://cdm.unfccc.int/Projects/DB/ERM-CVS1348146945.4/view,,,,,,,Operating,China,,34.5881,101.5317,,,,,,,
1029333,Guodian Ningxia Zhongwei,Solar,10,,PV,,,Ningxia guodian A'tesi New Energy Development Company Ltd.,,,CDM,https://cdm.unfccc.int/Projects/DB/RWTUV1319649043.83/view,,,,,,,Operating,China,,37.5611,105.0389,,,,,,,
1029334,Guodian Ningxia Pingluo,Solar,10,,PV,,,"Ningxia Guodian A'tesi New Energy Development Co., Ltd.",,,CDM,https://cdm.unfccc.int/Projects/DB/RWTUV1310372079.5/view,,,,,,,Operating,China,,,,,,,,,,
1029335,Huadian Shangde Dongtai,Solar,20,,PV,,,"Huadian Shangde Dongtai Solar Power Generation Co., Ltd",,,CDM,https://cdm.unfccc.int/Projects/DB/BVQI1316596589.31/view,,,,,,,Operating,China,,32.7708,120.9157,,,,,,,
1029336,Ningxia Duodian Dawukou Phase I,Solar,10,,PV,,,"Ningxia Guodian A'test New Energy Development Co., Ltd.",,,CDM,http://cdm.unfccc.int/Projects/DB/BVQI1353134287.35/view,,,,,,,Operating,China,,38.9857,106.4733,,,,,,,
1029337,Kunming Shilin,Solar,100,,PV,2011,,"Huaneng Shilin Photovolt Energy Development Co., Ltd.",,,CDM,https://cdm.unfccc.int/Projects/DB/BVQI1288260653.12/view,,,,,,,Operating,China,,24.7833,103.4346,,,,,,,
1029338,Ningxia Jinyang,Solar,30,,PV,,,"Ningxia Jinyang New Energy Co., Ltd.",,,CDM,https://cdm.unfccc.int/Projects/DB/BVQI1353486671.98/view,,,,,,,Operating,China,,37.5747,105.0676,,,,,,,
1029339,Ningxia Gaoshawo,Solar,20,,PV,,,"Ningxia Ecom Solar Power Co., Ltd.",,,CDM,https://cdm.unfccc.int/Projects/DB/BVQI1343215946.04/view,,,,,,,Operating,China,,38.0133,107.0376,,,,,,,
1029811,Banshan Gas,Natural Gas,1170,,,2005,,Shenhua Guohua Electric Power Co Ltd,,,China Shenua,http://www.csec.com/shenhuaChinaEn/1382683238822/zcfb.shtml,,,,,,,,,Operating,China,,30.36104,120.1383,,,,,
1029812,Beijing - Northeast Gas,Natural Gas,1400,,,,,Beijing Jingneng Gaoantun Gas-fired Thermal Power Co Ltd,,,CDM,https://cdm.unfccc.int/Projects/DB/BVQI1355458748.35/view,,,,,,,,,Operating,China,,39.95315,116.6185,,,,,
1029813,Beijing - Southeast Gas,Natural Gas,700,,,,,,,,Power Bejing,http://www.powerbeijing.com/channels/134.html,,,,,,,,,Operating,China,,39.88953,116.2728,,,,,
1029814,Beijing - Yizhuang Gas,Natural Gas,150,,,,,Beijing Energy Investment Holding Co Ltd,,,Power Bejing,http://www.powerbeijing.com/channels/134.html,,,,,,,,,Operating,China,,39.78125,116.5023,,,,,
1029815,Caojing Gas,Natural Gas,600,,,,,Shanghai Caojing Thermal Power Co,,,Shanghai Power,http://www.shanghaipower.com,,,,,,,,,Operating,China,,30.76288,121.4068,,,,,
1029816,Changxing - Zheneng Gas,Natural Gas,870,,,,,Zhejiang Zheneng Electric Power Co Ltd,,,ZJ Energy,http://www.zjenergy.com.cn,,,,,,,,,Operating,China,,30.9797,119.9204,,,,,
1029817,Chongming Gas,Natural Gas,828,,,,,Shenergy Group,,,Shenergy Group,http://www.shenergy.com.cn/en/about.aspx,,,,,,,,,Operating,China,,31.5885,121.4742,,,,,
1029818,Dongga Power Plant,Natural Gas,180,,,,,Dongga Power Generation Company,,,Dongga Power Generation Company,http://www.xzxw.com/xw/201509/t20150906_792566.html,,,,,,,,,Operating,China,,29.65152,90.95947,,,,,
1029818,Dongga Power Plant,Fuel Oil,103.5,,,,,Dongga Power Generation Company,,,Dongga Power Generation Company,http://www.xzxw.com/xw/201509/t20150906_792566.html,,,,,,,,,Operating,China,,29.65488,90.95694,,,,,
1029819,Fengda Gas,Natural Gas,360,,,,,Shenzhen Energy Group Co Ltd,,,CDM,https://cdm.unfccc.int/Projects/DB/CEC1352708837.44/view,,,,,,,,,Operating,China,,22.98242,114.4885,,,,,
1029820,Fengxian Gas,Natural Gas,760,,,2005,,,,,Sina,http://blog.sina.com.cn/s/blog_400e37920101iizs.html,,,,,,,,,Operating,China,,30.97634,121.4959,,,,,
1029821,Hengmen Expansion Gas,Natural Gas,1170,,,,,Zhongshan Jiaming Electric Power Co Ltd,,,Zhongshan Jiaming Electric Power Co Ltd,http://www.zs.gov.cn/english/news/view/index.action?id=77466,,,,,,,,,Operating,China,,22.56949,113.5707,,,,,
1029822,Hengmen Gas,Natural Gas,1030,,,,,China National Offshore Oil Corporation (CNOOC),,,China National Offshore Oil Corporation (CNOOC),http://www.cnooc.com.cn,,,,,,,,,Operating,China,,22.57028,113.5748,,,,,
1029823,Huizhou LNG Gas,Natural Gas,1080,,,,,Guangdong Huizhou LNG Power Co Ltd,,,Guangdong Huizhou LNG Power Co Ltd,http://www.gdyd.com,,,,,,,,,Operating,China,,22.75982,114.6144,,,,,
1029824,Lamma Extension Gas,Liquified Natural Gas (LNG),335,,,,,Hongkong Electric Company (HKC),,,Hongkong Electric Company (HKC),https://www.hkelectric.com,,,,,,,,,Operating,China,,22.2146,114.1053,,,,,
1029825,Lamma Gas,Liquified Natural Gas (LNG),920,,,,,Hongkong Electric Company (HKC),,,Hongkong Electric Company (HKC),https://www.hkelectric.com,,,,,,,,,Operating,China,,22.21698,114.1045,,,,,
1029826,Shanghai Lingang,Natural Gas,1400,,,,,,,,CDM,http://cdm.unfccc.int/Projects/Validation/DB/AM0V5LPWQM031X8NJA7JM0KWBFHO9J/view.html,,,,,,,,,Operating,China,,30.85077,121.7877,,,,,
1029827,Nanshan Gas,Natural Gas,132,,,,,China Huaneng Group Corporation (CHNG),,,China Huaneng Group Corporation (CHNG),http://www.chng.com.cn,,,,,,,,,Operating,China,,18.31814,109.1598,,,,,
1029828,Penny's Bay Oil,Distillate Oil,300,,,,,Castle Peak Power Company Limited (CAPCO),,,Castle Peak Power Company Limited (CAPCO),https://www.clp.com.hk,,,,,,,,,Operating,China,,22.32059,114.0416,,,,,
1029829,Qianwan Gas,Natural Gas,1170,,,,,Shenzhen Guangqian Electric Power Co Ltd,,,Shenzhen Guangqian Electric Power Co Ltd,http://www.gdyd.com,,,,,,,,,Operating,China,,22.50802,113.8494,,,,,
1029830,Qishuyan Gas,Natural Gas,1140,,,,,Huadian Power International Company Limited,,,Huadian Power International Company Limited,http://eng.chd.com.cn,,,,,,,,,Operating,China,,31.73583,120.037,,,,,
1029831,Shanghai - Huaneng Gas,Natural Gas,1212,,,,,China Huaneng Group Corporation (CHNG),,,China Huaneng Group Corporation (CHNG),http://www.chng.com.cn,,,,,,,,,Operating,China,,31.46377,121.4043,,,,,
1029832,Shunde Oil,Heavy Fuel Oil,278,,,,,Shunde Sheng Power Plant Â Co Ltd,,,Shunde Sheng Power Plant Â Co Ltd,http://globalenergyobservatory.org/geoid/42392,,,,,,,,,Operating,China,,22.79189,113.1812,,,,,
1029833,Suzhou - GCL Gas,Natural Gas,360,,,,,Suzhou Industrial Park Blue Sky Gas Cogeneration Power Co Ltd,,,Suzhou Industrial Park Blue Sky Gas Cogeneration Power Co Ltd,http://www.gcl-power.com,,,,,,,,,Operating,China,,31.30064,120.8002,,,,,
1029834,Wangting Gas,Natural Gas,780,,,,,Huadian Power International Company Limited,,,Huadian Power International Company Limited,http://eng.chd.com.cn,,,,,,,,,Operating,China,,31.44428,120.4377,,,,,
1029835,Wuhan - Zhuankou Oil,Oil,180,,,,,Wuhan Economic & Technological Development Zone (WEDZ),,,Wuhan Economic & Technological Development Zone (WEDZ),http://www.wedz.gov.cn,,,,,,,,,Operating,China,,30.47092,114.2036,,,,,
1029836,Yangpu Gas,Natural Gas,444,,,,,China National Offshore Oil Corporation (CNOOC),,,China National Offshore Oil Corporation (CNOOC),http://www.cnooc.com.cn,,,,,,,,,Operating,China,,19.72433,109.1797,,,,,
1029837,Yuyao Gas,Natural Gas,780,,,,,Shenhua Guohua Electric Power Co Ltd,,,China Shenua,http://www.csec.com/shenhuaChinaEn/1382683238822/zcfb.shtml,,,,,,,,,Operating,China,,30.0662,121.1037,,,,,
1029838,Zhabei Gas,Natural Gas,454,,,,,Shanghai Electric Group Company Limited,,,Shanghai Power,http://www.shanghaipower.com,,,,,,,,,Operating,China,,31.3434,121.5243,,,,,
1029839,Zhangjiagang - Huaxing Gas,Natural Gas,760,,,,,Zhangjiagang Huaxing Power Co Ltd,,,CDM,https://cdm.unfccc.int/Projects/DB/DNV-CUK1237357899.03/view,,,,,,,,,Operating,China,,31.8874,120.596,,,,,
1029840,Zhengzhou 2 Gas,Natural Gas,780,,,,,Zhengzhou Combined Cycle Power Co Ltd,,,CDM,https://cdm.unfccc.int/filestorage/1/a/79,,,,,,,,,Operating,China,,34.79666,113.5272,,,,,
,,,21826.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
